,CustomerID,AccountBalance,LastLogin,Name,Age,Address,SuspiciousFlag,TransactionID,Amount,AnomalyScore,TransactionAmount,FraudIndicator,Category,Timestamp,MerchantID,MerchantName,Location
504,1503,4370.431521920184,2023-05-18,Customer 1503,37,Address 1503,0,1000,89.91562519415352,0.3112237592492107,97.44012749779932,0,Other,2022-02-11 15:00:00,2235,Merchant 2235,Location 2235
505,1504,1165.433334812276,2023-05-19,Customer 1504,64,Address 1504,0,881,50.83496652230644,0.4985941139851815,23.55967783056922,0,Other,2022-02-06 16:00:00,2241,Merchant 2241,Location 2241
506,1505,9012.480649818945,2023-05-20,Customer 1505,33,Address 1505,0,285,75.32446317385762,0.2649763500619336,61.43609226237128,0,Retail,2022-01-12 20:00:00,2886,Merchant 2886,Location 2886
507,1506,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,0,212,78.56207411278741,0.8581859979634036,52.47637817645349,1,Other,2022-01-09 19:00:00,2828,Merchant 2828,Location 2828
508,1506,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,0,237,46.17260059157836,0.8944399270078037,23.30991586673956,0,Online,2022-01-10 20:00:00,2442,Merchant 2442,Location 2442
509,1506,5745.0882908674,2023-05-21,Customer 1506,22,Address 1506,0,725,50.95738369702053,0.6427489271442623,27.67170304346736,0,Retail,2022-01-31 04:00:00,2820,Merchant 2820,Location 2820
510,1507,4994.358137921838,2023-05-22,Customer 1507,39,Address 1507,1,553,52.69894800838486,0.2890093311778844,35.565541733174896,1,Food,2022-01-24 00:00:00,2126,Merchant 2126,Location 2126
511,1510,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,0,42,85.10981610829299,0.2149458399121594,39.31008128591371,0,Retail,2022-01-02 17:00:00,2518,Merchant 2518,Location 2518
512,1510,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,0,541,69.23669463993528,0.4805409002380162,80.31781130411882,0,Other,2022-01-23 12:00:00,2934,Merchant 2934,Location 2934
513,1510,7685.510723404021,2023-05-25,Customer 1510,53,Address 1510,0,600,49.6812699232487,0.4684326166652233,60.49814143710503,0,Food,2022-01-25 23:00:00,2131,Merchant 2131,Location 2131
514,1511,3104.942852136446,2023-05-26,Customer 1511,29,Address 1511,0,971,80.55756596081288,0.8952480163358687,33.98956472024298,0,Other,2022-02-10 10:00:00,2369,Merchant 2369,Location 2369
515,1512,7327.564000233736,2023-05-27,Customer 1512,64,Address 1512,0,273,28.303899974374268,0.4031613295818237,20.01826492292852,0,Other,2022-01-12 08:00:00,2779,Merchant 2779,Location 2779
516,1512,7327.564000233736,2023-05-27,Customer 1512,64,Address 1512,0,444,76.41250123375404,0.8195610642467348,35.906013786922166,0,Retail,2022-01-19 11:00:00,2539,Merchant 2539,Location 2539
517,1513,6238.206319630766,2023-05-28,Customer 1513,47,Address 1513,0,286,30.768477767337625,0.119439939441808,14.523521313976882,0,Travel,2022-01-12 21:00:00,2287,Merchant 2287,Location 2287
518,1513,6238.206319630766,2023-05-28,Customer 1513,47,Address 1513,0,706,50.21421191817755,0.4636745848643657,43.64841566777882,0,Travel,2022-01-30 09:00:00,2059,Merchant 2059,Location 2059
519,1514,2045.0579963089228,2023-05-29,Customer 1514,20,Address 1514,0,100,13.097222776355888,0.3374859941376362,94.0073412618988,0,Other,2022-01-05 03:00:00,2027,Merchant 2027,Location 2027
520,1514,2045.0579963089228,2023-05-29,Customer 1514,20,Address 1514,0,930,19.534609879795333,0.4296437730502268,49.677028354486666,0,Travel,2022-02-08 17:00:00,2441,Merchant 2441,Location 2441
521,1515,7872.506549172416,2023-05-30,Customer 1515,37,Address 1515,0,242,25.420517132167863,0.5157654931543152,69.93087011641819,0,Online,2022-01-11 01:00:00,2702,Merchant 2702,Location 2702
522,1515,7872.506549172416,2023-05-30,Customer 1515,37,Address 1515,0,804,86.57748678092385,0.8826987779429258,60.67641343107672,0,Online,2022-02-03 11:00:00,2643,Merchant 2643,Location 2643
523,1516,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,0,384,31.80425218452422,0.3798793049355229,96.6389149336172,0,Other,2022-01-16 23:00:00,2635,Merchant 2635,Location 2635
524,1516,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,0,702,68.89307695977436,0.6428698054781727,27.048521179645565,0,Other,2022-01-30 05:00:00,2591,Merchant 2591,Location 2591
525,1516,8658.737447150934,2023-05-31,Customer 1516,41,Address 1516,0,940,74.0970689078747,0.9837436832634588,97.63612941530968,0,Online,2022-02-09 03:00:00,2273,Merchant 2273,Location 2273
526,1518,1512.263352658831,2023-06-02,Customer 1518,19,Address 1518,0,429,50.4900697444044,0.3775572655238359,79.88756388926207,0,Other,2022-01-18 20:00:00,2797,Merchant 2797,Location 2797
527,1518,1512.263352658831,2023-06-02,Customer 1518,19,Address 1518,0,937,88.20869587689056,0.2828338638670756,63.05006360901799,0,Travel,2022-02-09 00:00:00,2340,Merchant 2340,Location 2340
528,1519,9405.638537057404,2023-06-03,Customer 1519,38,Address 1519,0,663,21.063195513748365,0.4102350545758898,31.491738779754545,0,Online,2022-01-28 14:00:00,2394,Merchant 2394,Location 2394
529,1520,9476.348061611066,2023-06-04,Customer 1520,25,Address 1520,0,755,50.52963956631847,0.9576313593230374,75.94134511285523,0,Online,2022-02-01 10:00:00,2652,Merchant 2652,Location 2652
530,1521,8108.965746035182,2023-06-05,Customer 1521,27,Address 1521,0,743,77.69859250112718,0.9990473412377048,86.51605510392154,0,Food,2022-01-31 22:00:00,2803,Merchant 2803,Location 2803
531,1527,3545.727576422631,2023-06-11,Customer 1527,59,Address 1527,0,37,71.26856791663724,0.1173613685668951,15.85588970150042,0,Food,2022-01-02 12:00:00,2832,Merchant 2832,Location 2832
532,1528,4034.1390886485497,2023-06-12,Customer 1528,28,Address 1528,0,796,25.97000920702483,0.680606073204976,45.30356510491345,0,Travel,2022-02-03 03:00:00,2256,Merchant 2256,Location 2256
533,1530,9391.394447653209,2023-06-14,Customer 1530,62,Address 1530,0,411,98.3970945564576,0.5144737947345454,61.27777287808618,0,Food,2022-01-18 02:00:00,2620,Merchant 2620,Location 2620
534,1531,3163.588349598883,2023-06-15,Customer 1531,29,Address 1531,0,341,60.74497628008697,0.701630082157656,48.30064943325625,0,Food,2022-01-15 04:00:00,2215,Merchant 2215,Location 2215
535,1531,3163.588349598883,2023-06-15,Customer 1531,29,Address 1531,0,593,27.87987923354001,0.9895083933199876,33.885862957067665,0,Other,2022-01-25 16:00:00,2091,Merchant 2091,Location 2091
536,1532,3744.641315932557,2023-06-16,Customer 1532,60,Address 1532,0,768,13.93228352088363,0.7192786882612906,49.087915137758976,0,Food,2022-02-01 23:00:00,2239,Merchant 2239,Location 2239
537,1533,8928.443453180656,2023-06-17,Customer 1533,48,Address 1533,0,891,88.07345453811928,0.6491890304997459,11.704441752467348,0,Retail,2022-02-07 02:00:00,2586,Merchant 2586,Location 2586
538,1535,8720.210862779113,2023-06-19,Customer 1535,53,Address 1535,0,279,56.754616986193845,0.6129715935210693,87.47329707970232,0,Food,2022-01-12 14:00:00,2491,Merchant 2491,Location 2491
539,1537,1947.17341955263,2023-06-21,Customer 1537,37,Address 1537,0,128,39.19964508295418,0.6487036898380295,83.8883819694083,0,Food,2022-01-06 07:00:00,2637,Merchant 2637,Location 2637
540,1538,3447.1174140401004,2023-06-22,Customer 1538,62,Address 1538,0,899,15.900151898696164,0.5482051084832837,54.72042684932479,0,Food,2022-02-07 10:00:00,2296,Merchant 2296,Location 2296
541,1540,7984.455061795056,2023-06-24,Customer 1540,34,Address 1540,0,401,73.49337233388856,0.1610102850641417,11.86989716253304,0,Online,2022-01-17 16:00:00,2933,Merchant 2933,Location 2933
542,1542,6808.655941809088,2023-06-26,Customer 1542,63,Address 1542,0,191,39.27911887178642,0.28161699231222,94.26044567659616,0,Retail,2022-01-08 22:00:00,2360,Merchant 2360,Location 2360
543,1544,8546.332849531158,2023-06-28,Customer 1544,55,Address 1544,0,894,84.71865132912392,0.2290484195556313,74.26828330854329,0,Retail,2022-02-07 05:00:00,2633,Merchant 2633,Location 2633
544,1546,6282.241817070153,2023-06-30,Customer 1546,52,Address 1546,0,252,39.64193470676073,0.7074811593133916,80.25449380538134,0,Food,2022-01-11 11:00:00,2120,Merchant 2120,Location 2120
545,1547,6742.168051456645,2023-07-01,Customer 1547,31,Address 1547,0,36,42.20773347952953,0.1056184269218054,55.0748944700021,0,Retail,2022-01-02 11:00:00,2674,Merchant 2674,Location 2674
546,1548,4483.156300402189,2023-07-02,Customer 1548,29,Address 1548,0,68,95.23140544260824,0.5467204678243731,64.68870798615711,0,Other,2022-01-03 19:00:00,2781,Merchant 2781,Location 2781
547,1548,4483.156300402189,2023-07-02,Customer 1548,29,Address 1548,0,181,74.59376570121384,0.1480582852993029,95.81512850727324,0,Other,2022-01-08 12:00:00,2078,Merchant 2078,Location 2078
548,1549,4220.470748699525,2023-07-03,Customer 1549,60,Address 1549,0,200,10.867087743046213,0.6543579686540659,11.135024291276173,0,Online,2022-01-09 07:00:00,2900,Merchant 2900,Location 2900
549,1549,4220.470748699525,2023-07-03,Customer 1549,60,Address 1549,0,825,68.42739649280826,0.8327880836289765,94.09371961842828,0,Other,2022-02-04 08:00:00,2590,Merchant 2590,Location 2590
550,1551,2398.035018648643,2023-07-05,Customer 1551,58,Address 1551,0,856,77.92991329715457,0.9434825580235258,41.56673287279271,0,Travel,2022-02-05 15:00:00,2811,Merchant 2811,Location 2811
551,1553,5095.375076401113,2023-07-07,Customer 1553,37,Address 1553,0,862,80.41574164113865,0.2645489490419127,78.35691364656418,0,Travel,2022-02-05 21:00:00,2077,Merchant 2077,Location 2077
552,1555,1776.6329873685736,2023-07-09,Customer 1555,45,Address 1555,0,315,84.98269506569027,0.7364416334829819,26.085561852185347,0,Travel,2022-01-14 02:00:00,2506,Merchant 2506,Location 2506
553,1555,1776.6329873685736,2023-07-09,Customer 1555,45,Address 1555,0,770,66.9648788192244,0.9259807533038136,99.37033288544846,0,Online,2022-02-02 01:00:00,2834,Merchant 2834,Location 2834
554,1556,2262.489051602548,2023-07-10,Customer 1556,53,Address 1556,0,222,67.7566473614084,0.0590292986848037,17.36876575850654,0,Online,2022-01-10 05:00:00,2206,Merchant 2206,Location 2206
555,1557,7585.899378417061,2023-07-11,Customer 1557,62,Address 1557,0,312,61.47768761043001,0.2859944269610791,18.370412411716973,0,Retail,2022-01-13 23:00:00,2195,Merchant 2195,Location 2195
556,1558,9927.157718777764,2023-07-12,Customer 1558,35,Address 1558,0,261,61.32263139109206,0.9916263388452976,34.53383406995822,0,Food,2022-01-11 20:00:00,2911,Merchant 2911,Location 2911
557,1558,9927.157718777764,2023-07-12,Customer 1558,35,Address 1558,0,598,13.912774695481485,0.909676443687015,72.91096186749405,0,Retail,2022-01-25 21:00:00,2979,Merchant 2979,Location 2979
558,1559,4091.6780540746336,2023-07-13,Customer 1559,22,Address 1559,0,204,68.40522340995258,0.1032059291351714,52.57391797925766,0,Online,2022-01-09 11:00:00,2856,Merchant 2856,Location 2856
559,1561,8361.02081851776,2023-07-15,Customer 1561,58,Address 1561,0,653,49.48630478596331,0.0926045563854857,73.60458837164549,0,Online,2022-01-28 04:00:00,2936,Merchant 2936,Location 2936
560,1562,9938.92291891054,2023-07-16,Customer 1562,43,Address 1562,0,282,66.57002449606415,0.5867595351398335,96.57198893334257,0,Travel,2022-01-12 17:00:00,2713,Merchant 2713,Location 2713
561,1562,9938.92291891054,2023-07-16,Customer 1562,43,Address 1562,0,514,47.31206587825806,0.6932420142873471,21.796197745089465,0,Travel,2022-01-22 09:00:00,2841,Merchant 2841,Location 2841
562,1565,8921.44288847097,2023-07-19,Customer 1565,33,Address 1565,0,601,74.02517524763373,0.0187944115062532,83.12195363634069,0,Retail,2022-01-26 00:00:00,2489,Merchant 2489,Location 2489
563,1565,8921.44288847097,2023-07-19,Customer 1565,33,Address 1565,0,829,98.14338652516008,0.8382780328798196,50.962743690088445,0,Travel,2022-02-04 12:00:00,2524,Merchant 2524,Location 2524
564,1566,7067.831608802621,2023-07-20,Customer 1566,39,Address 1566,0,997,96.29979162337555,0.5124833984542169,47.95802957303573,0,Retail,2022-02-11 12:00:00,2888,Merchant 2888,Location 2888
565,1568,3281.3375318246426,2023-07-22,Customer 1568,31,Address 1568,0,951,68.36620472188787,0.3714815316000812,44.91112749585823,0,Other,2022-02-09 14:00:00,2581,Merchant 2581,Location 2581
566,1569,6363.937936403128,2023-07-23,Customer 1569,31,Address 1569,0,127,55.48555001123924,0.5470065298001408,89.72536824864176,0,Other,2022-01-06 06:00:00,2390,Merchant 2390,Location 2390
567,1569,6363.937936403128,2023-07-23,Customer 1569,31,Address 1569,0,705,13.492930777205416,0.9851680064354746,44.64205124027901,0,Online,2022-01-30 08:00:00,2253,Merchant 2253,Location 2253
568,1570,1117.747401166069,2023-07-24,Customer 1570,21,Address 1570,0,697,62.3226204060321,0.583444051978489,13.992854239733145,0,Retail,2022-01-30 00:00:00,2464,Merchant 2464,Location 2464
569,1571,9122.326240080129,2023-07-25,Customer 1571,24,Address 1571,0,434,31.736387333577436,0.974277996904349,60.814902227196114,0,Online,2022-01-19 01:00:00,2362,Merchant 2362,Location 2362
570,1571,9122.326240080129,2023-07-25,Customer 1571,24,Address 1571,0,882,84.60060342839287,0.5006842161098343,41.93851846994259,0,Food,2022-02-06 17:00:00,2379,Merchant 2379,Location 2379
571,1572,2067.485107928368,2023-07-26,Customer 1572,47,Address 1572,0,359,47.12640903265764,0.2317961719565775,46.65509369277571,0,Travel,2022-01-15 22:00:00,2859,Merchant 2859,Location 2859
572,1572,2067.485107928368,2023-07-26,Customer 1572,47,Address 1572,0,709,54.75994303494783,0.25469490015357,33.120350155544095,0,Food,2022-01-30 12:00:00,2822,Merchant 2822,Location 2822
573,1573,8400.252361437635,2023-07-27,Customer 1573,35,Address 1573,1,482,70.04776805143774,0.7061402300427333,98.51810619237244,0,Food,2022-01-21 01:00:00,2584,Merchant 2584,Location 2584
574,1573,8400.252361437635,2023-07-27,Customer 1573,35,Address 1573,1,602,71.2219055244872,0.3261839931966841,28.88706840673035,0,Retail,2022-01-26 01:00:00,2383,Merchant 2383,Location 2383
575,1574,5541.197921465388,2023-07-28,Customer 1574,55,Address 1574,0,10,17.245409041786953,0.0293762699375884,67.93187884012292,0,Other,2022-01-01 09:00:00,2638,Merchant 2638,Location 2638
576,1574,5541.197921465388,2023-07-28,Customer 1574,55,Address 1574,0,140,36.9412542954954,0.7817590190058886,44.4059707359975,0,Travel,2022-01-06 19:00:00,2180,Merchant 2180,Location 2180
577,1575,7192.646432329213,2023-07-29,Customer 1575,21,Address 1575,0,118,56.60485656715164,0.9230146888184372,31.029962233485527,0,Retail,2022-01-05 21:00:00,2428,Merchant 2428,Location 2428
578,1577,3282.9902053373853,2023-07-31,Customer 1577,30,Address 1577,0,754,78.96614976415842,0.997038134220019,80.6857617424928,0,Retail,2022-02-01 09:00:00,2889,Merchant 2889,Location 2889
579,1578,4571.53943970017,2023-08-01,Customer 1578,29,Address 1578,0,405,83.55191142615169,0.4430814702677387,54.94551194013814,0,Other,2022-01-17 20:00:00,2773,Merchant 2773,Location 2773
580,1578,4571.53943970017,2023-08-01,Customer 1578,29,Address 1578,0,965,66.38073201509731,0.4478635279559976,21.065222532351072,0,Travel,2022-02-10 04:00:00,2883,Merchant 2883,Location 2883
581,1579,2479.274894148096,2023-08-02,Customer 1579,41,Address 1579,0,840,42.72787792971032,0.9500897809185442,30.30344305893079,0,Travel,2022-02-04 23:00:00,2057,Merchant 2057,Location 2057
582,1581,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,0,707,13.34729469050691,0.504880056163423,74.557447229473,0,Online,2022-01-30 10:00:00,2768,Merchant 2768,Location 2768
583,1581,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,0,712,25.893679758299516,0.2568756911625081,95.31018187167908,0,Travel,2022-01-30 15:00:00,2850,Merchant 2850,Location 2850
584,1581,8128.017215100595,2023-08-04,Customer 1581,41,Address 1581,0,747,66.2454350634327,0.1395987802643227,96.2727880972791,0,Food,2022-02-01 02:00:00,2070,Merchant 2070,Location 2070
585,1585,7900.2424003291135,2023-08-08,Customer 1585,37,Address 1585,0,103,12.458635265316776,0.3332819881973068,83.76810174234359,0,Retail,2022-01-05 06:00:00,2744,Merchant 2744,Location 2744
586,1586,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,0,378,25.562897726593995,0.3731622790520421,43.597486396286506,0,Food,2022-01-16 17:00:00,2477,Merchant 2477,Location 2477
587,1586,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,0,406,16.358985768519588,0.4128823199735548,37.19806891189177,0,Online,2022-01-17 21:00:00,2449,Merchant 2449,Location 2449
588,1586,4726.937230596973,2023-08-09,Customer 1586,40,Address 1586,0,657,70.9884772362866,0.5805274746602067,98.11179383531716,0,Retail,2022-01-28 08:00:00,2526,Merchant 2526,Location 2526
589,1587,8573.123086384709,2023-08-10,Customer 1587,41,Address 1587,0,498,65.61696394010804,0.199885053475984,56.83343011703311,0,Online,2022-01-21 17:00:00,2583,Merchant 2583,Location 2583
590,1587,8573.123086384709,2023-08-10,Customer 1587,41,Address 1587,0,760,29.53436473015511,0.910888179754448,72.79316151397185,0,Retail,2022-02-01 15:00:00,2968,Merchant 2968,Location 2968
591,1588,7925.082131230957,2023-08-11,Customer 1588,27,Address 1588,0,132,65.03159710701489,0.1944314454446276,27.32178111362836,0,Food,2022-01-06 11:00:00,2588,Merchant 2588,Location 2588
592,1591,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,0,183,71.65549550773102,0.966645463514096,13.294878186725366,0,Online,2022-01-08 14:00:00,2671,Merchant 2671,Location 2671
593,1591,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,0,539,59.58695557387782,0.1822368184383684,80.17991437866195,0,Food,2022-01-23 10:00:00,2830,Merchant 2830,Location 2830
594,1591,7962.41027548533,2023-08-14,Customer 1591,36,Address 1591,0,703,53.20236312702749,0.0875897938025913,93.63150422663162,0,Retail,2022-01-30 06:00:00,2631,Merchant 2631,Location 2631
595,1592,3760.16147956012,2023-08-15,Customer 1592,29,Address 1592,0,956,22.090776401179784,0.1057187708004696,45.13889006965265,1,Other,2022-02-09 19:00:00,2541,Merchant 2541,Location 2541
596,1595,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,0,618,68.16151267115706,0.1065930291717927,39.02570619957358,0,Retail,2022-01-26 17:00:00,2668,Merchant 2668,Location 2668
597,1595,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,0,909,73.55606662201993,0.4496166799568124,38.69211116438761,0,Travel,2022-02-07 20:00:00,2694,Merchant 2694,Location 2694
598,1595,1150.2959489054026,2023-08-18,Customer 1595,53,Address 1595,0,990,64.6020311134568,0.8800782523307565,49.133992181918366,0,Travel,2022-02-11 05:00:00,2587,Merchant 2587,Location 2587
599,1596,7604.03581291833,2023-08-19,Customer 1596,62,Address 1596,0,178,91.89645670792092,0.4797418085390359,75.17795368204465,0,Online,2022-01-08 09:00:00,2196,Merchant 2196,Location 2196
600,1596,7604.03581291833,2023-08-19,Customer 1596,62,Address 1596,0,211,67.03130270994141,0.970049124736776,79.3765145476943,0,Online,2022-01-09 18:00:00,2989,Merchant 2989,Location 2989
601,1597,7732.131278300012,2023-08-20,Customer 1597,33,Address 1597,0,290,77.3046654263469,0.9199520465471112,69.59584396696133,0,Travel,2022-01-13 01:00:00,2039,Merchant 2039,Location 2039
602,1597,7732.131278300012,2023-08-20,Customer 1597,33,Address 1597,0,850,63.46015786810301,0.8581342038070707,47.56468631165909,0,Retail,2022-02-05 09:00:00,2850,Merchant 2850,Location 2850
603,1598,6550.062414282284,2023-08-21,Customer 1598,29,Address 1598,0,149,10.863844969173988,0.0769873880028959,13.740115016215762,1,Travel,2022-01-07 04:00:00,2751,Merchant 2751,Location 2751
604,1599,8662.854278923118,2023-08-22,Customer 1599,18,Address 1599,1,198,77.50218977872183,0.4507371718071249,69.42652625711786,0,Online,2022-01-09 05:00:00,2162,Merchant 2162,Location 2162
605,1600,9402.340679191357,2023-08-23,Customer 1600,55,Address 1600,0,509,61.48081498804065,0.6863024647194603,55.99920313978915,0,Other,2022-01-22 04:00:00,2208,Merchant 2208,Location 2208
606,1602,3812.531832449845,2023-08-25,Customer 1602,40,Address 1602,0,363,72.73147248409899,0.4523257975361026,40.85281886146893,0,Online,2022-01-16 02:00:00,2287,Merchant 2287,Location 2287
607,1604,4470.138105796166,2023-08-27,Customer 1604,36,Address 1604,0,287,57.45622413714661,0.5873764896528769,33.91358309691065,0,Other,2022-01-12 22:00:00,2328,Merchant 2328,Location 2328
608,1604,4470.138105796166,2023-08-27,Customer 1604,36,Address 1604,0,521,29.32097037446717,0.5216001080391224,72.13402240525451,0,Food,2022-01-22 16:00:00,2415,Merchant 2415,Location 2415
609,1606,4152.721122244118,2023-08-29,Customer 1606,60,Address 1606,0,75,13.42002255353782,0.7842947190605576,25.73509604902587,0,Other,2022-01-04 02:00:00,2872,Merchant 2872,Location 2872
610,1606,4152.721122244118,2023-08-29,Customer 1606,60,Address 1606,0,922,53.520423375763215,0.0538861021795162,54.03186091591388,0,Other,2022-02-08 09:00:00,2714,Merchant 2714,Location 2714
611,1608,4084.721807054024,2023-08-31,Customer 1608,28,Address 1608,0,447,73.16714728850143,0.7210381867523538,33.6914080147524,0,Online,2022-01-19 14:00:00,2409,Merchant 2409,Location 2409
612,1608,4084.721807054024,2023-08-31,Customer 1608,28,Address 1608,0,522,26.18436652741295,0.933887483919026,65.68261892111595,0,Food,2022-01-22 17:00:00,2705,Merchant 2705,Location 2705
613,1609,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,0,108,96.8105858612092,0.8913273664664983,64.58967531386853,0,Online,2022-01-05 11:00:00,2967,Merchant 2967,Location 2967
614,1609,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,0,188,39.15191297159039,0.5997076288705414,86.27039905960704,0,Other,2022-01-08 19:00:00,2348,Merchant 2348,Location 2348
615,1609,7085.442721000245,2023-09-01,Customer 1609,29,Address 1609,0,214,66.22278769805163,0.1168631146102391,76.76865855547618,0,Travel,2022-01-09 21:00:00,2536,Merchant 2536,Location 2536
616,1610,4122.163755988957,2023-09-02,Customer 1610,22,Address 1610,0,735,68.61623599279721,0.32236076682778,97.0631972351069,0,Retail,2022-01-31 14:00:00,2086,Merchant 2086,Location 2086
617,1611,3612.869037587848,2023-09-03,Customer 1611,21,Address 1611,0,56,83.1517552203441,0.5047562252447003,99.39547482554184,0,Retail,2022-01-03 07:00:00,2292,Merchant 2292,Location 2292
618,1612,1437.9427525147803,2023-09-04,Customer 1612,23,Address 1612,0,632,79.37134605324061,0.6431756677050152,50.69065748740078,0,Online,2022-01-27 07:00:00,2941,Merchant 2941,Location 2941
619,1613,8486.464783345322,2023-09-05,Customer 1613,21,Address 1613,0,23,85.4201781893225,0.1953263896357612,15.579538194663694,0,Travel,2022-01-01 22:00:00,2465,Merchant 2465,Location 2465
620,1613,8486.464783345322,2023-09-05,Customer 1613,21,Address 1613,0,513,57.82044734885588,0.6472169153955154,64.97010131569849,0,Food,2022-01-22 08:00:00,2867,Merchant 2867,Location 2867
621,1615,9447.919780990504,2023-09-07,Customer 1615,28,Address 1615,0,350,43.45501371682296,0.1252676286090109,81.38910741573,0,Online,2022-01-15 13:00:00,2836,Merchant 2836,Location 2836
622,1615,9447.919780990504,2023-09-07,Customer 1615,28,Address 1615,0,464,15.721131427539593,0.2239728305610212,55.76670588526584,0,Travel,2022-01-20 07:00:00,2225,Merchant 2225,Location 2225
623,1615,9447.919780990504,2023-09-07,Customer 1615,28,Address 1615,0,777,38.4598136030812,0.4659195208102579,71.69931106137966,0,Travel,2022-02-02 08:00:00,2959,Merchant 2959,Location 2959
624,1616,5058.355132932252,2023-09-08,Customer 1616,31,Address 1616,0,223,68.86554660517089,0.0177160412981203,56.889921501141245,0,Travel,2022-01-10 06:00:00,2334,Merchant 2334,Location 2334
625,1618,6741.429339282374,2023-09-10,Customer 1618,27,Address 1618,0,86,70.51131966791718,0.6619170473823522,30.12257414785566,0,Retail,2022-01-04 13:00:00,2534,Merchant 2534,Location 2534
626,1618,6741.429339282374,2023-09-10,Customer 1618,27,Address 1618,0,501,91.6907402268582,0.3759062247125273,80.56381315391081,0,Travel,2022-01-21 20:00:00,2904,Merchant 2904,Location 2904
627,1618,6741.429339282374,2023-09-10,Customer 1618,27,Address 1618,0,651,28.508000375078176,0.8780403094266206,58.87925925236743,0,Online,2022-01-28 02:00:00,2770,Merchant 2770,Location 2770
628,1618,6741.429339282374,2023-09-10,Customer 1618,27,Address 1618,0,656,68.50324359070589,0.4291410808335154,30.29437716848944,0,Other,2022-01-28 07:00:00,2931,Merchant 2931,Location 2931
629,1618,6741.429339282374,2023-09-10,Customer 1618,27,Address 1618,0,718,69.53802387013545,0.5073313271850892,76.90995524303871,1,Retail,2022-01-30 21:00:00,2048,Merchant 2048,Location 2048
630,1622,5611.751690912045,2023-09-14,Customer 1622,21,Address 1622,0,583,79.20261479658105,0.6783994733870634,66.98557249521411,0,Online,2022-01-25 06:00:00,2734,Merchant 2734,Location 2734
631,1622,5611.751690912045,2023-09-14,Customer 1622,21,Address 1622,0,808,49.044804955239904,0.960153789325828,79.62596149256132,0,Other,2022-02-03 15:00:00,2767,Merchant 2767,Location 2767
632,1623,2341.7106823841923,2023-09-15,Customer 1623,34,Address 1623,0,463,44.86059945676822,0.2480703985398326,71.39490628695674,0,Food,2022-01-20 06:00:00,2984,Merchant 2984,Location 2984
633,1623,2341.7106823841923,2023-09-15,Customer 1623,34,Address 1623,0,769,39.16310961804249,0.4301006096246115,89.529993047051,0,Travel,2022-02-02 00:00:00,2651,Merchant 2651,Location 2651
634,1623,2341.7106823841923,2023-09-15,Customer 1623,34,Address 1623,0,879,84.55259193533934,0.3340527927774718,44.37912363990471,0,Food,2022-02-06 14:00:00,2034,Merchant 2034,Location 2034
635,1624,4741.807018877029,2023-09-16,Customer 1624,18,Address 1624,0,332,70.86740450604661,0.2217574129478223,28.35578214518485,1,Travel,2022-01-14 19:00:00,2217,Merchant 2217,Location 2217
636,1624,4741.807018877029,2023-09-16,Customer 1624,18,Address 1624,0,565,49.695996077348,0.689377718975578,71.22961283863575,0,Food,2022-01-24 12:00:00,2212,Merchant 2212,Location 2212
637,1625,8077.123546305765,2023-09-17,Customer 1625,41,Address 1625,0,821,89.81374721715743,0.9955617683625664,43.32508085628091,0,Retail,2022-02-04 04:00:00,2827,Merchant 2827,Location 2827
638,1626,2802.599688947567,2023-09-18,Customer 1626,43,Address 1626,0,493,22.27135442311328,0.4942559626588434,59.67109549021307,0,Other,2022-01-21 12:00:00,2837,Merchant 2837,Location 2837
639,1626,2802.599688947567,2023-09-18,Customer 1626,43,Address 1626,0,597,93.92398331455088,0.0033134615369962,24.23981157268908,0,Food,2022-01-25 20:00:00,2486,Merchant 2486,Location 2486
640,1626,2802.599688947567,2023-09-18,Customer 1626,43,Address 1626,0,629,81.21645066050094,0.3857983422705521,85.23285274883663,0,Travel,2022-01-27 04:00:00,2265,Merchant 2265,Location 2265
641,1628,3392.4257201231408,2023-09-20,Customer 1628,55,Address 1628,0,967,29.363762180061297,0.0185426875286532,82.84786408364808,0,Other,2022-02-10 06:00:00,3000,Merchant 3000,Location 3000
642,1629,2866.801210289628,2023-09-21,Customer 1629,33,Address 1629,0,533,81.49987554510696,0.5016200072084841,36.28961236138732,0,Food,2022-01-23 04:00:00,2660,Merchant 2660,Location 2660
